occ2010,metric,value,z,pctile
4930,human_rating_beta,0.534090909090909,1.17652912857822,0.858744394618834
4940,human_rating_beta,0.527777777777778,1.14612124996135,0.84304932735426
4950,human_rating_beta,0.521739130434783,1.11703545302347,0.834080717488789
5000,human_rating_beta,0.53125,1.16284558320063,0.856502242152466
5010,human_rating_beta,0.483870967741936,0.934639358677558,0.774663677130045
5020,human_rating_beta,0.552631578947368,1.26583226683198,0.881165919282511
5100,human_rating_beta,0.428571428571428,0.668283157410512,0.690582959641256
5110,human_rating_beta,0.416666666666667,0.610942586304412,0.674887892376682
5120,human_rating_beta,0.313953488372093,0.116213472807595,0.540358744394619
5130,human_rating_beta,0.419354838709677,0.623890457199338,0.679372197309417
5140,human_rating_beta,0.486486486486487,0.947237287115864,0.778026905829596
5150,human_rating_beta,0.457142857142857,0.805900528065152,0.737668161434978
5160,human_rating_beta,0.333333333333333,0.209558588561712,0.565022421524664
5200,human_rating_beta,0.8,2.45730897592084,0.997757847533632
5220,human_rating_beta,0.590909090909091,1.45020003613006,0.912556053811659
5230,human_rating_beta,0.575,1.37357218201554,0.899103139013453
5240,human_rating_beta,0.704545454545455,1.99754185123374,0.991031390134529
5250,human_rating_beta,0.62,1.5903195407966,0.937219730941704
5260,human_rating_beta,0.470588235294118,0.870661643667336,0.757847533632287
5300,human_rating_beta,0.397435897435897,0.518315509902251,0.650224215246637
5310,human_rating_beta,0.431034482758621,0.680146723846257,0.695067264573991
5320,human_rating_beta,0.439655172413793,0.721669206371364,0.704035874439462
5330,human_rating_beta,0.5,1.01232658404711,0.803811659192825
5340,human_rating_beta,0.6,1.49398738133835,0.927130044843049
5350,human_rating_beta,0.666071428571429,1.81222755097721,0.968609865470852
5360,human_rating_beta,0.46551724137931,0.846236653946685,0.751121076233184
5400,human_rating_beta,0.583333333333333,1.41371058178981,0.908071748878924
5410,human_rating_beta,0.528571428571429,1.14994395470175,0.845291479820628
5500,human_rating_beta,0.428816466552316,0.669463409302919,0.692825112107623
5510,human_rating_beta,0.155172413793103,-0.648572716957166,0.367713004484305
5520,human_rating_beta,0.622961956521739,1.60458612419463,0.941704035874439
5530,human_rating_beta,0.354166666666667,0.309904587997386,0.600896860986547
5540,human_rating_beta,0.277777777777778,-0.0580307432667555,0.511210762331839
5550,human_rating_beta,0.346153846153846,0.271309972829819,0.588565022421525
5560,human_rating_beta,0.125,-0.79390140579504,0.31390134529148
5600,human_rating_beta,0.519230769230769,1.10495366044927,0.826233183856502
5610,human_rating_beta,0.357142857142857,0.324239730773912,0.609865470852018
5620,human_rating_beta,0.190909090909091,-0.476443153034904,0.396860986547085
5630,human_rating_beta,0.275862068965517,-0.0672579616056685,0.508968609865471
5700,human_rating_beta,0.670632902969859,1.83419838493293,0.97085201793722
5810,human_rating_beta,0.5,1.01232658404711,0.79372197309417
5820,human_rating_beta,0.486486486486487,0.947237287115865,0.780269058295964
5840,human_rating_beta,0.511904761904762,1.06966715515321,0.818385650224215
5850,human_rating_beta,0.121621621621622,-0.810173730027852,0.304932735426009
5860,human_rating_beta,0.5,1.01232658404711,0.803811659192825
5900,human_rating_beta,0.176470588235294,-0.545987760130431,0.383408071748879
5910,human_rating_beta,0.6,1.49398738133835,0.930493273542601
5920,human_rating_beta,0.673913043478261,1.84999753585797,0.975336322869955
5940,human_rating_beta,0.483870967741936,0.934639358677558,0.774663677130045
6005,human_rating_beta,0.157894736842105,-0.635460354054501,0.374439461883408
6010,human_rating_beta,0.291666666666667,0.0088665896903608,0.531390134529148
6040,human_rating_beta,0.05,-1.15514700376347,0.147982062780269
6050,human_rating_beta,0.0705861958305374,-1.05599136879417,0.188340807174888
6120,human_rating_beta,0.0652173913043478,-1.08185079548002,0.176008968609865
6130,human_rating_beta,0.0816259712407271,-1.00281709853429,0.226457399103139
6200,human_rating_beta,0.233333333333333,-0.272102208729529,0.461883408071749
6210,human_rating_beta,0,-1.39597740240909,0.0224215246636771
6220,human_rating_beta,0,-1.39597740240909,0.0224215246636771
6230,human_rating_beta,0.0888888888888888,-0.967834471483544,0.237668161434978
6240,human_rating_beta,0.0232242171442389,-1.2841154529475,0.0650224215246637
6250,human_rating_beta,0.000159447191090311,-1.39520940779723,0.0448430493273543
6260,human_rating_beta,0.025,-1.27556220308628,0.070627802690583
6320,human_rating_beta,0.0787777504517881,-1.0165358614949,0.217488789237668
6330,human_rating_beta,0.0181035988819007,-1.30877946369612,0.0538116591928251
6355,human_rating_beta,0.146341463414634,-0.691107942958495,0.360986547085202
6360,human_rating_beta,0.03125,-1.24545840325558,0.0896860986547085
6400,human_rating_beta,0.078232755571277,-1.01916088818157,0.213004484304933
6420,human_rating_beta,0.0283790113298309,-1.25928683017446,0.0829596412556054
6440,human_rating_beta,0.0321815718157181,-1.24097138702065,0.0941704035874439
6460,human_rating_beta,0.0384615384615384,-1.21072324960477,0.10762331838565
6515,human_rating_beta,0,-1.39597740240909,0.0224215246636771
6520,human_rating_beta,0.0394736842105263,-1.20584814032044,0.109865470852018
6530,human_rating_beta,0,-1.39597740240909,0.0224215246636771
6600,human_rating_beta,0,-1.39597740240909,0.0224215246636771
6660,human_rating_beta,0.282380151387721,-0.0358629138427825,0.517937219730942
6700,human_rating_beta,0.0789473684210526,-1.0157188782318,0.221973094170404
6710,human_rating_beta,0.0256410256410256,-1.27247463387288,0.0739910313901345
6720,human_rating_beta,0.032258064516129,-1.24060295166998,0.0975336322869955
6730,human_rating_beta,0,-1.39597740240909,0.0224215246636771
6740,human_rating_beta,0,-1.39597740240909,0.0224215246636771
6765,human_rating_beta,0.101875,-0.90528546516864,0.257847533632287
6800,human_rating_beta,0.0494431488149654,-1.15782913762103,0.141255605381166
6820,human_rating_beta,0.113636363636364,-0.848635587305409,0.289237668161435
6830,human_rating_beta,0.114583333333333,-0.844074405512878,0.295964125560538
6840,human_rating_beta,0.0598834135846737,-1.10754247509194,0.163677130044843
6940,human_rating_beta,0.0688963210702341,-1.06413083303787,0.181614349775785
7000,human_rating_beta,0.269230769230769,-0.0991983327788275,0.504484304932736
7010,human_rating_beta,0.204081632653061,-0.412996183447375,0.417040358744395
7020,human_rating_beta,0.194863005928973,-0.45739869442592,0.401345291479821
7030,human_rating_beta,0.14,-0.721652286201354,0.346412556053812
7040,human_rating_beta,0.0192307692307692,-1.30335032600693,0.0582959641255605
7100,human_rating_beta,0.204091632002026,-0.412948020503428,0.419282511210762
7110,human_rating_beta,0.125,-0.79390140579504,0.31390134529148
7120,human_rating_beta,0.0952380952380952,-0.93725283356029,0.251121076233184
7130,human_rating_beta,0.183333333333333,-0.51293260737515,0.390134529147982
7140,human_rating_beta,0.0597014925373134,-1.1084187174591,0.161434977578475
7150,human_rating_beta,0.0425531914893617,-1.19101536100856,0.121076233183857
7160,human_rating_beta,0,-1.39597740240909,0.0224215246636771
7200,human_rating_beta,0.0727272727272727,-1.04567864074273,0.197309417040359
7210,human_rating_beta,0,-1.39597740240909,0.0224215246636771
7220,human_rating_beta,0.12782956926892,-0.780272479894452,0.322869955156951
7240,human_rating_beta,0.063465706707086,-1.09028797347722,0.168161434977579
7260,human_rating_beta,0.0186280811555834,-1.30625323819505,0.0560538116591928
7300,human_rating_beta,0.0702159704362935,-1.05777459937986,0.18609865470852
7315,human_rating_beta,0.140350877192982,-0.719962248316122,0.349775784753363
7320,human_rating_beta,0.109090909090909,-0.870529259909556,0.273542600896861
7330,human_rating_beta,0.144783838026451,-0.698610413822031,0.356502242152466
7340,human_rating_beta,0.0784313725490196,-1.01820422806302,0.2152466367713
7350,human_rating_beta,0.114285714285714,-0.845507919790531,0.29372197309417
7360,human_rating_beta,0.0434782608695652,-1.18655966445638,0.123318385650224
7410,human_rating_beta,0,-1.39597740240909,0.0224215246636771
7420,human_rating_beta,0.03125,-1.24545840325558,0.0896860986547085
7430,human_rating_beta,0.241692667334574,-0.231838573930917,0.473094170403588
7510,human_rating_beta,0.196428571428571,-0.44985797915844,0.403587443946188
7540,human_rating_beta,0.08,-1.0106487645761,0.224215246636771
7560,human_rating_beta,0.037037037037037,-1.21758451452345,0.105381165919283
7610,human_rating_beta,0,-1.39597740240909,0.0224215246636771
7630,human_rating_beta,0.137086349642723,-0.735686197742492,0.334080717488789
7700,human_rating_beta,0.225,-0.312240608503799,0.446188340807175
7710,human_rating_beta,0.025,-1.27556220308628,0.070627802690583
7720,human_rating_beta,0.138888888888889,-0.727004072837923,0.340807174887892
7730,human_rating_beta,0,-1.39597740240909,0.0224215246636771
7740,human_rating_beta,0.0227272727272727,-1.28650903938835,0.062780269058296
7750,human_rating_beta,0.0823111111111111,-0.999517048372035,0.228699551569507
7800,human_rating_beta,0.117647058823529,-0.829317640889985,0.302690582959641
7810,human_rating_beta,0.0105707000484604,-1.34506248427641,0.047085201793722
7830,human_rating_beta,0.0666666666666666,-1.07487020421493,0.179372197309417
7840,human_rating_beta,0.153846153846154,-0.654960791191798,0.365470852017937
7850,human_rating_beta,0.032258064516129,-1.24060295166998,0.0975336322869955
7900,human_rating_beta,0.204372467380558,-0.411595346580115,0.42152466367713
7920,human_rating_beta,0.077299683430856,-1.02365513089242,0.208520179372197
7950,human_rating_beta,0.0418619815508281,-1.19434464830946,0.118834080717489
8030,human_rating_beta,0.13265306122449,-0.757039610083976,0.327354260089686
8040,human_rating_beta,0.0323808613659531,-1.24001148738407,0.100896860986547
8100,human_rating_beta,0.070009642217531,-1.05876840152339,0.183856502242152
8130,human_rating_beta,0.109375,-0.869160905371797,0.276905829596413
8140,human_rating_beta,0.0406033745921946,-1.20040686462118,0.114349775784753
8220,human_rating_beta,0.113925073950225,-0.8472449829058,0.291479820627803
8250,human_rating_beta,0.109375,-0.869160905371797,0.276905829596413
8255,human_rating_beta,0.125,-0.79390140579504,0.31390134529148
8256,human_rating_beta,0.0641025641025641,-1.08722048106855,0.170403587443946
8300,human_rating_beta,0.05,-1.15514700376347,0.147982062780269
8310,human_rating_beta,0.0208333333333333,-1.29563140297342,0.0605381165919283
8320,human_rating_beta,0.0232558139534883,-1.28396326350415,0.0672645739910314
8330,human_rating_beta,0.0477084070786088,-1.16618470849931,0.136771300448431
8350,human_rating_beta,0.0649765327315246,-1.08301091680223,0.172645739910314
8420,human_rating_beta,0.105327371223089,-0.888656746410057,0.266816143497758
8450,human_rating_beta,0.088235294117647,-0.970982581269761,0.23542600896861
8460,human_rating_beta,0.102518736408823,-0.902184839249451,0.260089686098655
8500,human_rating_beta,0.0441176470588235,-1.18347999183943,0.125560538116592
8510,human_rating_beta,0.0714285714285714,-1.05193397577249,0.195067264573991
8530,human_rating_beta,0.0147058823529411,-1.3251449322192,0.0515695067264574
8540,human_rating_beta,0.0326086956521739,-1.23891409894456,0.103139013452915
8550,human_rating_beta,0.196581196581197,-0.449122843631438,0.405829596412556
8600,human_rating_beta,0.106634176181214,-0.882362379229709,0.269058295964126
8610,human_rating_beta,0.104651162790698,-0.891913777336863,0.26457399103139
8620,human_rating_beta,0.125,-0.79390140579504,0.31390134529148
8630,human_rating_beta,0.144260404753002,-0.701131586700211,0.354260089686099
8640,human_rating_beta,0.0713345196398945,-1.0523869863677,0.192825112107623
8650,human_rating_beta,0.0788828411491963,-1.01602968080389,0.219730941704036
8710,human_rating_beta,0.0494623029415192,-1.15773687970236,0.143497757847534
8720,human_rating_beta,0.075,-1.03473180444066,0.202914798206278
8730,human_rating_beta,0.04,-1.2033130834926,0.112107623318386
8740,human_rating_beta,0.177083333333333,-0.543036407205852,0.385650224215247
8750,human_rating_beta,0.133928571428571,-0.750895977465465,0.331838565022422
8760,human_rating_beta,0.0588184571003664,-1.11267195298506,0.15695067264574
8800,human_rating_beta,0.075,-1.03473180444066,0.202914798206278
8810,human_rating_beta,0.011804568073065,-1.33911942571158,0.0493273542600897
8830,human_rating_beta,0.17,-0.577154047013982,0.376681614349776
8850,human_rating_beta,0,-1.39597740240909,0.0224215246636771
8860,human_rating_beta,0.0485670230263158,-1.16204909207992,0.139013452914798
8910,human_rating_beta,0.0303030303030303,-1.25001958504811,0.0852017937219731
8920,human_rating_beta,0.0465651914302589,-1.17169113010591,0.132286995515695
8930,human_rating_beta,0.0263157894736842,-1.26922456101666,0.0773542600896861
8940,human_rating_beta,0,-1.39597740240909,0.0224215246636771
8950,human_rating_beta,0.0555555555555555,-1.12838807058062,0.154708520179372
8965,human_rating_beta,0.0625,-1.09493940410207,0.165919282511211
9000,human_rating_beta,0,-1.39597740240909,0.0224215246636771
9030,human_rating_beta,0.223375570700721,-0.320064847618138,0.439461883408072
9040,human_rating_beta,0.316387081531024,0.127935137019727,0.542600896860987
9050,human_rating_beta,0.145833333333333,-0.693555406359365,0.358744394618834
9110,human_rating_beta,0.0454545454545454,-1.17704067636762,0.12780269058296
9120,human_rating_beta,0.17156862745098,-0.569598583527061,0.381165919282511
9130,human_rating_beta,0.190945035821713,-0.476270020482185,0.399103139013453
9140,human_rating_beta,0.211538461538462,-0.377079561985313,0.426008968609866
9200,human_rating_beta,0.215748087276849,-0.356803445090819,0.430493273542601
9260,human_rating_beta,0.110848792635496,-0.862062224013246,0.2847533632287
9300,human_rating_beta,0.0756316489361702,-1.03168939913862,0.20627802690583
9310,human_rating_beta,0.204046175454615,-0.413166966872107,0.414798206278027
9350,human_rating_beta,0.125,-0.79390140579504,0.31390134529148
9360,human_rating_beta,0.0652173913043478,-1.08185079548002,0.176008968609865
9410,human_rating_beta,0.234393939393939,-0.266993685121895,0.464125560538117
9415,human_rating_beta,0.138888888888889,-0.727004072837923,0.340807174887892
9420,human_rating_beta,0.268483202342426,-0.102799069413509,0.502242152466368
9510,human_rating_beta,0.0263157894736842,-1.26922456101666,0.0773542600896861
9520,human_rating_beta,0,-1.39597740240909,0.0224215246636771
9560,human_rating_beta,0.129545932864767,-0.772005429314278,0.325112107623318
9600,human_rating_beta,0.03125,-1.24545840325558,0.0896860986547085
9610,human_rating_beta,0,-1.39597740240909,0.0224215246636771
9620,human_rating_beta,0.0408695652173913,-1.19912472873354,0.116591928251121
9630,human_rating_beta,0.0909090909090909,-0.958103950326145,0.239910313901345
9640,human_rating_beta,0.1,-0.91431660511785,0.254484304932735
9650,human_rating_beta,0.0711088683136601,-1.05347386034474,0.190582959641256
9720,human_rating_beta,0.232142857142857,-0.277836265840139,0.458520179372197
9750,human_rating_beta,0.125,-0.79390140579504,0.31390134529148
0010,pca_score,1.89226883674917,0.852565423449824,0.76457399103139
0020,pca_score,0.479102165073077,0.215860417034073,0.612107623318386
0040,pca_score,1.86572315130291,0.84060521297987,0.760089686098655
0050,pca_score,1.70484108471053,0.768119483380553,0.748878923766816
0060,pca_score,0.249790562739223,0.112543626338737,0.576233183856502
0100,pca_score,0.249449352825079,0.112389893544915,0.573991031390135
0110,pca_score,2.56120954322233,1.15395796641264,0.838565022421525
0120,pca_score,1.56715935332132,0.706086710159595,0.724215246636771
0135,pca_score,1.59649649918745,0.719304618578539,0.728699551569507
0136,pca_score,1.68359709580006,0.758547962648681,0.742152466367713
0137,pca_score,2.23501929390365,1.00699231193759,0.798206278026906
0140,pca_score,0.242436293242926,0.109230145840878,0.571748878923767
0150,pca_score,1.97758432705165,0.891004484382373,0.780269058295964
0160,pca_score,1.89861108247854,0.855422934661166,0.769058295964126
0205,pca_score,-0.848322282265491,-0.382213262595452,0.437219730941704
0220,pca_score,0.554037402640081,0.249622634805086,0.616591928251121
0230,pca_score,1.21182640515993,0.545990755752117,0.681614349775785
0300,pca_score,1.45069793930525,0.653614792413089,0.704035874439462
0310,pca_score,-0.0990318540060969,-0.0446189954122893,0.524663677130045
0340,pca_score,0.737635870288862,0.33234328330693,0.632286995515695
0350,pca_score,1.1347713438517,0.511273447250612,0.672645739910314
0360,pca_score,1.90591490366138,0.85871368557278,0.771300448430493
0410,pca_score,1.1117720146677,0.50091105452712,0.668161434977579
0420,pca_score,1.21917679852846,0.54930248985303,0.683856502242152
0425,pca_score,2.51835874681578,1.1346514563259,0.834080717488789
0430,pca_score,0.765841161116617,0.345051232225754,0.636771300448431
0500,pca_score,2.36948118221773,1.06757437856682,0.818385650224215
0540,pca_score,2.28709271405491,1.03045409318111,0.807174887892377
0565,pca_score,1.65584755677328,0.746045353594704,0.733183856502242
0600,pca_score,2.31971787494526,1.0451534231967,0.811659192825112
0630,pca_score,2.51496082198496,1.13312051465103,0.831838565022422
0640,pca_score,2.25122421962561,1.01429347289939,0.802690582959641
0650,pca_score,2.73071312186933,1.2303281351217,0.860986547085202
0700,pca_score,2.35894867780154,1.06282893811291,0.816143497757848
0710,pca_score,2.73183863066182,1.23083523530833,0.86322869955157
0725,pca_score,1.28556477669664,0.579213723193516,0.688340807174888
0726,pca_score,1.6545656525447,0.74546778913862,0.730941704035875
0735,pca_score,3.00294375042747,1.35298217698153,0.910313901345291
0740,pca_score,2.79257170068378,1.25819863872919,0.869955156950673
0800,pca_score,2.58580138792973,1.16503787011829,0.840807174887892
0820,pca_score,2.71496312972286,1.22323194537165,0.858744394618834
0830,pca_score,2.64046522346492,1.18966676807684,0.847533632286996
0840,pca_score,0.236550633929399,0.106578350531741,0.569506726457399
0850,pca_score,3.09206644112333,1.39313657949373,0.914798206278027
0860,pca_score,2.48935175829804,1.12158230094568,0.827354260089686
0900,pca_score,1.40022036275792,0.630872021624913,0.701793721973094
0910,pca_score,2.82748434244364,1.27392859772216,0.876681614349776
0930,pca_score,2.75750386283521,1.24239875583506,0.865470852017937
0940,pca_score,3.69079991025336,1.6628971144288,0.948430493273543
0950,pca_score,2.94261238867226,1.32579976400553,0.894618834080718
1005,pca_score,2.95268985116175,1.33034018442984,0.896860986547085
1006,pca_score,3.46269559565958,1.56012426958479,0.934977578475336
1007,pca_score,3.87987391800629,1.74808477822828,0.964125560538117
1010,pca_score,5.01823510291827,2.26097563538611,0.979820627802691
1020,pca_score,5.30439643722832,2.38990618395454,0.988789237668161
1030,pca_score,5.70593231721109,2.57081895961275,0.993273542600897
1050,pca_score,3.40985206285212,1.53631551257858,0.932735426008969
1060,pca_score,5.81690181470593,2.62081648363488,0.995515695067265
1105,pca_score,2.96474771657591,1.33577287926319,0.903587443946188
1106,pca_score,2.98012933547699,1.34270309772743,0.905829596412556
1107,pca_score,6.21841209089826,2.80171772345525,0.997757847533632
1200,pca_score,1.96668277231877,0.886092767586853,0.778026905829596
1220,pca_score,4.07234681355585,1.83480381756877,0.966367713004484
1240,pca_score,4.5472151219248,2.04875666218836,0.975336322869955
1300,pca_score,1.17124085383164,0.527704856263547,0.679372197309417
1310,pca_score,0.784792458592881,0.353589776350135,0.639013452914798
1320,pca_score,1.94716635783938,0.877299608892009,0.773542600896861
1340,pca_score,2.22667990497854,1.00323498395534,0.795964125560538
1350,pca_score,1.50960061235775,0.680153506901251,0.710762331838565
1360,pca_score,1.59163172383233,0.717112784532506,0.726457399103139
1400,pca_score,2.31837759906812,1.04454955928025,0.809417040358744
1410,pca_score,1.88027722841844,0.847162580874932,0.762331838565022
1420,pca_score,2.62866416619543,1.18434977865508,0.845291479820628
1430,pca_score,2.46293091646333,1.10967833900896,0.825112107623319
1440,pca_score,0.762241366258868,0.34342933761563,0.634529147982063
1450,pca_score,1.659609051385,0.747740102345075,0.737668161434978
1460,pca_score,2.04552574557728,0.92161562331261,0.791479820627803
1520,pca_score,1.26393590849758,0.569468794345802,0.68609865470852
1530,pca_score,2.02314896211075,0.911533719779094,0.786995515695067
1540,pca_score,1.89649732360029,0.854470576466546,0.766816143497758
1550,pca_score,0.961766920506945,0.433325966119438,0.654708520179372
1560,pca_score,1.05833232715522,0.47683369885319,0.665919282511211
1600,pca_score,2.00175882346876,0.901896350999986,0.7847533632287
1610,pca_score,2.02612149697501,0.912873001172969,0.789237668161435
1640,pca_score,0.425847403625573,0.191866380160216,0.603139013452915
1650,pca_score,2.16502281512541,0.975455261593255,0.79372197309417
1700,pca_score,3.35161482486738,1.51007661116101,0.930493273542601
1710,pca_score,2.95876396923236,1.33307689020038,0.899103139013453
1720,pca_score,1.32813726294959,0.598394840096499,0.692825112107623
1740,pca_score,1.98421721486118,0.893992944951087,0.782511210762332
1760,pca_score,1.55235492729467,0.699416547073244,0.717488789237668
1800,pca_score,3.49680931538534,1.57549427269355,0.939461883408072
1820,pca_score,1.05305723931877,0.474456997716609,0.661434977578475
1840,pca_score,3.19306457481334,1.43864148606133,0.919282511210762
1860,pca_score,3.02307499222961,1.36205234732852,0.912556053811659
1900,pca_score,0.387279930056017,0.17448972955083,0.600896860986547
1910,pca_score,0.351531064254874,0.158383008181386,0.589686098654709
1920,pca_score,0.380296667384512,0.171343406903135,0.594170403587444
1930,pca_score,-0.801799738096245,-0.361252439376614,0.446188340807175
1965,pca_score,1.4894017131277,0.671052853367862,0.708520179372197
2000,pca_score,0.804376301401957,0.36241331501073,0.641255605381166
2010,pca_score,0.449309439295922,0.202437246195642,0.605381165919282
2015,pca_score,0.897568888859464,0.404401417464814,0.645739910313901
2016,pca_score,0.726402052823756,0.327281864887891,0.630044843049327
2025,pca_score,1.33794250519679,0.602812611158499,0.695067264573991
2040,pca_score,0.318877214395295,0.143670752294624,0.587443946188341
2050,pca_score,1.51189420545494,0.681186889754761,0.713004484304933
2100,pca_score,1.65591106608206,0.746073967837925,0.73542600896861
2105,pca_score,1.6944472392415,0.763436515986342,0.746636771300449
2145,pca_score,1.74363833883864,0.785599662069776,0.753363228699552
2160,pca_score,2.38369808252478,1.0739798307917,0.820627802690583
2200,pca_score,1.83919353797013,0.828652243832063,0.757847533632287
2300,pca_score,-0.612754497488284,-0.276077736670528,0.47085201793722
2310,pca_score,0.22521025260561,0.101468919557859,0.567264573991031
2320,pca_score,0.678272961940489,0.305597208906534,0.62780269058296
2330,pca_score,0.167887982759894,0.075642258823924,0.560538116591928
2340,pca_score,0.656709563261618,0.29588177747912,0.625560538116592
2400,pca_score,0.980405476488346,0.441723603951954,0.65695067264574
2430,pca_score,3.25647862223294,1.46721280908953,0.923766816143498
2440,pca_score,1.66716057830225,0.751142457559544,0.739910313901345
2540,pca_score,1.68800189481454,0.760532553455261,0.744394618834081
2550,pca_score,2.65590635848191,1.19662380164345,0.849775784753363
2600,pca_score,0.906937675473106,0.408622542587919,0.647982062780269
2630,pca_score,0.355214077566117,0.160042397028409,0.591928251121076
2700,pca_score,-1.25926345398065,-0.567363610829371,0.37219730941704
2710,pca_score,0.915888628317585,0.412655411889536,0.650224215246637
2720,pca_score,-1.49520599038759,-0.673667981833646,0.334080717488789
2740,pca_score,-2.77708985063474,-1.2512232609253,0.0717488789237668
2750,pca_score,-0.047464836858739,-0.0213853750321058,0.531390134529148
2800,pca_score,2.6841799952942,1.20936254397921,0.856502242152466
2810,pca_score,6.70115222741408,3.01921723563444,1
2825,pca_score,4.40395567259679,1.98421083724661,0.973094170403587
2830,pca_score,3.69767613892254,1.66599521269751,0.95067264573991
2840,pca_score,4.25088490623383,1.91524450423538,0.97085201793722
2850,pca_score,5.21267291666391,2.34857997246091,0.984304932735426
2860,pca_score,5.25533716760903,2.36780243412533,0.986547085201794
2900,pca_score,-0.120329923321217,-0.0542148821761933,0.522421524663677
2910,pca_score,-0.447846528047995,-0.201778128673154,0.488789237668162
2920,pca_score,-0.128855156222991,-0.0580559425254171,0.520179372197309
3000,pca_score,-0.450635411075683,-0.203034665373054,0.486547085201794
3010,pca_score,-1.26687728842724,-0.57079403882299,0.367713004484305
3030,pca_score,1.55308316599635,0.699744656443862,0.719730941704036
3040,pca_score,-1.53539054634024,-0.691773212071844,0.322869955156951
3050,pca_score,0.961117225106392,0.433033244586678,0.652466367713005
3060,pca_score,-0.0554777205023661,-0.0249955954215191,0.52914798206278
3110,pca_score,-1.40276590849044,-0.632018922230794,0.349775784753363
3120,pca_score,-0.403173557323492,-0.181650634385435,0.495515695067265
3140,pca_score,0.299661235699758,0.135012955529494,0.582959641255605
3150,pca_score,-0.332009722755107,-0.149587629607879,0.502242152466368
3160,pca_score,-0.94725181400577,-0.426786156510855,0.42152466367713
3200,pca_score,-1.113837262526,-0.501841555986872,0.396860986547085
3210,pca_score,-0.240194937295505,-0.108220298537311,0.506726457399103
3220,pca_score,-1.44951594127682,-0.653082240890785,0.345291479820628
3230,pca_score,1.00522933525765,0.452908042046737,0.659192825112108
3245,pca_score,-0.583631338091314,-0.262956240273573,0.475336322869955
3250,pca_score,-0.659017844650559,-0.296921778171191,0.464125560538117
3255,pca_score,-0.0578251935726517,-0.0260532540022329,0.526905829596413
3256,pca_score,-1.36438065009365,-0.614724369023697,0.358744394618834
3258,pca_score,0.624208855752766,0.281238520177845,0.621076233183857
3260,pca_score,0.0111621188455663,0.00502911446584749,0.54932735426009
3310,pca_score,-1.81561981521489,-0.818031056962212,0.271300448430493
3320,pca_score,-0.75700720439535,-0.341071075756156,0.452914798206278
3400,pca_score,-1.61659222295812,-0.728358786207015,0.309417040358744
3420,pca_score,-1.05045869257288,-0.473286217400547,0.408071748878924
3500,pca_score,-1.21706843627484,-0.548352563118186,0.378923766816143
3510,pca_score,0.620595081723532,0.279610327224681,0.618834080717489
3520,pca_score,-0.930963498180299,-0.419447423974899,0.423766816143498
3535,pca_score,0.386797312273629,0.174272285165543,0.598654708520179
3540,pca_score,0.0562960429702347,0.0253642922090937,0.551569506726457
3600,pca_score,-2.50600132708614,-1.12908379671013,0.143497757847534
3610,pca_score,-0.993543639431803,-0.447643028948924,0.412556053811659
3620,pca_score,-2.00525177826657,-0.903470108612253,0.246636771300448
3630,pca_score,-2.65561290539729,-1.19649158578252,0.0941704035874439
3640,pca_score,-1.47074226746279,-0.662645803647605,0.34304932735426
3645,pca_score,-0.889243138961,-0.400650234572685,0.430493273542601
3646,pca_score,2.55356825293643,1.15051516813695,0.836322869955157
3647,pca_score,-0.165530278446715,-0.074579990536724,0.511210762331839
3648,pca_score,-1.56349950241043,-0.70443775717733,0.318385650224215
3649,pca_score,-1.76377512880122,-0.794672332151296,0.280269058295964
3655,pca_score,-0.974973486192974,-0.439276210105789,0.417040358744395
3700,pca_score,-0.777296146604849,-0.350212298329957,0.448430493273543
3710,pca_score,-0.207387591639182,-0.0934388848192695,0.508968609865471
3720,pca_score,-0.5842149087393,-0.263219169169801,0.473094170403588
3740,pca_score,-2.29523584040011,-1.03412299467432,0.172645739910314
3750,pca_score,-0.0262739602475808,-0.0118377841505148,0.540358744394619
3800,pca_score,-1.37757076154291,-0.620667199521509,0.354260089686099
3820,pca_score,0.461646481287971,0.207995724581905,0.609865470852018
3840,pca_score,-0.918583323021275,-0.413869511855938,0.426008968609866
3850,pca_score,-0.543870729618859,-0.245042020401318,0.479820627802691
3900,pca_score,-0.972207227180447,-0.438029866700146,0.419282511210762
3910,pca_score,0.873579388481225,0.393592901174148,0.643497757847534
3930,pca_score,-0.816394610976461,-0.367828187883202,0.443946188340807
3940,pca_score,-1.37374134075649,-0.618941846500342,0.356502242152466
3945,pca_score,-0.569018441834306,-0.256372371299338,0.477578475336323
3955,pca_score,-1.08505316148408,-0.488872822994587,0.401345291479821
4000,pca_score,-0.614206620051476,-0.276731993330018,0.468609865470852
4010,pca_score,0.220052176824584,0.099144938431587,0.565022421524664
4020,pca_score,-1.92873869885225,-0.86899699111253,0.260089686098655
4030,pca_score,-2.2603178140311,-1.01839060963516,0.18609865470852
4040,pca_score,-1.58402459586424,-0.713685378155889,0.31390134529148
4050,pca_score,-1.89257111822067,-0.852701616957716,0.26457399103139
4110,pca_score,-0.615390122580004,-0.277265222707786,0.466367713004484
4120,pca_score,-2.01105110175664,-0.906083005147361,0.244394618834081
4130,pca_score,-3.11001104137679,-1.40122155421646,0.0179372197309417
4140,pca_score,-3.28445214901364,-1.4798163362639,0.00672645739910314
4150,pca_score,1.05795824623354,0.476665155962665,0.663677130044843
4200,pca_score,-0.376190177689262,-0.169493219943475,0.5
